Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"12.000","Solving Complex Problems","U",1,2,6,9,,,,"",,"Provides an opportunity for entering freshmen to gain firsthand experience in integrating the work of small teams to develop effective solutions to complex problems in Earth system science and engineering. Each year's class explores a different problem in detail through the study of complementary case histories and the development of creative solution strategies. Includes exercises in website development, written and oral communication, and team building. Subject required for students in the Terrascope freshman program, but participation in Terrascope is not required of all 12.000 students. Students who pass 12.000 are eligible to participate in the Terrascope field trip the following spring. Limited to freshmen.",,,,,Y,,,,,"W. Mcgee",,"http://student.mit.edu/catalog/m12a.html#12.000"
"12.001","Introduction to Geology","U",3,4,5,12,"REST",,,"",,"Major minerals and rock types, rock-forming processes, and time scales. Temperatures, pressures, compositions, structure of the Earth, and measurement techniques. Geologic structures and relationships observable in the field. Sediment movement and landform development by moving water, wind, and ice. Crustal processes and planetary evolution in terms of global plate tectonics with an emphasis on ductile and brittle processes. Includes laboratory exercises on minerals, rocks, mapping, plate tectonics, rheology, glaciers. Two one-day field trips (optional).",,,,,Y,,,,,"O. Jagoutz",,"http://student.mit.edu/catalog/m12a.html#12.001"
"12.002","Introduction to Geophysics and Planetary Science","U",3,1,8,12,"REST",,,"Physics II GIR;Calculus II GIR",,"Study of the structure, composition, and physical processes governing the terrestrial planets, including their formation and basic orbital properties. Topics include plate tectonics, earthquakes, seismic waves, rheology, impact cratering, gravity and magnetic fields, heat flux, thermal structure, mantle convection, deep interiors, planetary magnetism, and core dynamics. Suitable for majors and non-majors seeking general background in geophysics and planetary structure.",,,,,,,Y,,,"L. Royden","Lecture,54-824/WF/0/11-12.30","http://student.mit.edu/catalog/m12a.html#12.002"
"12.003","Introduction to Atmosphere, Ocean, and Climate Dynamics","U",3,1,8,12,"REST",,,"Calculus II GIR;Physics I GIR",,"Introduces the dynamical processes that govern the atmosphere, oceans, and climate. Topics include Earth's radiation budget, convection and clouds, the circulation of the atmosphere and ocean, and climate change. Illustrates underlying mechanisms through laboratory demonstrations with a rotating table, and through analysis of atmospheric and oceanic data.",,,,,Y,,,,,"T. Cronin",,"http://student.mit.edu/catalog/m12a.html#12.003"
"12.005","Applications of Continuum Mechanics to Earth, Atmospheric, and Planetary Sciences","U",3,2,7,12,,,,"Physics II GIR;Calculus II GIR","18.03","Practical applications of the continuum concept for deformation of solids and fluids, emphasizing force balance. Stress tensor, infinitesimal and finite strain, and rotation tensors are developed. Constitutive relations applicable to geological materials, including elastic, viscous, brittle, and plastic deformation. Laboratory component provides specific examples of elastic and inelastic mechanical behavior of rocks and illustrates several methods of measurement in the laboratory.  Graduate students complete additional assignments.",,"12.520",,,,,Y,,,"B. Hager","Lecture,54-824/MWF/0/10","http://student.mit.edu/catalog/m12a.html#12.005"
"12.006","Nonlinear Dynamics: Chaos","U",3,0,9,12,,,,"18.03,18.032;Physics II GIR",,"Introduction to nonlinear dynamics and chaos in dissipative systems. Forced and parametric oscillators. Phase space. Periodic, quasiperiodic, and aperiodic flows. Sensitivity to initial conditions and strange attractors. Lorenz attractor. Period doubling, intermittency, and quasiperiodicity. Scaling and universality. Analysis of experimental data: Fourier transforms, Poincare sections, fractal dimension, and Lyapunov exponents. Applications to mechanical systems, fluid dynamics, physics, geophysics, and chemistry. See 12.207J/18.354J for Nonlinear Dynamics: Continuum Systems.","2.050[J],18.353[J]",,,,Y,,,,,"H. Ronellenfitsch",,"http://student.mit.edu/catalog/m12a.html#12.006"
"12.007","Geobiology: History of Life on Earth","U",3,0,9,12,,,,"",,"Surveys the interactive Earth system: biology in geologic, environmental and climate change throughout Earth's history. Introduces the concept of 'life as a geological agent' and examines the interaction between biology and the Earth system during the roughly 4 billion years since life first appeared. Topics include the origin of the solar system and the early Earth atmosphere; the origin and evolution of life and its influence on climate up through and including the modern age and the problem of global warming; the global carbon cycle; and astrobiology.",,,,"2017-2018",,,Y,,,,,"http://student.mit.edu/catalog/m12a.html#12.007"
"12.008","Classical Mechanics: A Computational Approach","U",3,3,6,12,,,,"Physics I GIR;18.03;permission of instructor",,"Classical mechanics in a computational framework, Lagrangian formulation, action, variational principles, and Hamilton's principle. Conserved quantities, Hamiltonian formulation, surfaces of section, chaos, and Liouville's theorem. Poincar&eacute; integral invariants, Poincar&eacute;-Birkhoff and KAM theorems. Invariant curves and cantori. Nonlinear resonances, resonance overlap and transition to chaos. Symplectic integration. Adiabatic invariants. Applications to simple physical systems and solar system dynamics. Extensive use of computation to capture methods, for simulation, and for symbolic analysis. Programming experience required. Students taking the graduate version complete additional assignments.",,"6.946[J],8.351[J],12.620[J]",,"2017-2018",Y,,,,,,,"http://student.mit.edu/catalog/m12a.html#12.008"
"12.009","Nonlinear Dynamics: The Natural Environment","U",3,0,9,12,,,,"Physics I GIR;Calculus II GIR","18.03","Analyzes cooperative processes that shape the natural environment, now and in the geologic past. Emphasizes the development of theoretical models that relate the physical and biological worlds, the comparison of theory to observational data, and associated mathematical methods. Topics include carbon cycle dynamics; ecosystem structure, stability and complexity; mass extinctions; biosphere-geosphere coevolution; and climate change. Employs techniques such as stability analysis; scaling; null model construction; time series and network analysis.","18.352[J]",,,,,,Y,,,"D. Rothman","Lecture,56-162/TR/0/11-12.30","http://student.mit.edu/catalog/m12a.html#12.009"
"12.010","Computational Methods of Scientific Programming","U",4,0,8,12,,,,"Calculus II GIR;Physics I GIR",,"Introduces programming languages and techniques used by physical scientists: FORTRAN, C, C++, MatLab, and Mathematica. Emphasis on program design, algorithm development and verification, and comparative advantages and disadvantages of different languages. Students first learn the basic usage of each language, common types of problems encountered, and techniques for solving a variety of problems encountered in contemporary research: examination of data with visualization techniques, numerical analysis, and methods of dissemination and verification. No prior programming experience is required.",,,,,Y,,,,,"T. Herring",,"http://student.mit.edu/catalog/m12a.html#12.010"
