Subject Id,Subject Title,Subject Level,Lecture Units,Lab Units,Preparation Units,Total Units,Gir Attribute,Comm Req Attribute,Hass Attribute,Prerequisites,Corequisites,Subject Description,Joint Subjects,Meets With Subjects,Equivalent Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Quarter Information,Instructors,Schedule,URL
"15.002","Sloan Innovation Period Requirement","G",,,,,,,,"",,"Units assigned to MBA students upon completion of the Sloan Innovation Period requirement. MBAs only.",,,,,Y,Y,Y,Y,,"Fall:  E. Seidman\nSpring:  E. Seidman",,"http://student.mit.edu/catalog/m15a.html#15.002"
"15.003","Analytics Tools","G",,,,2,,,,"",,"Units assigned to Master of Business Analytics students upon completion of the Analytics Tools requirement. Restricted to Master of Business Analytics students.",,,,,Y,Y,Y,Y,,"Fall:  D. Bertsimas\nSpring:  D. Bertsimas","IAP,51-325,1;Lecture,E62-250/W/0/8-12/W/0/1-5","http://student.mit.edu/catalog/m15a.html#15.003"
"15.010","Economic Analysis for Business Decisions","G",4,0,5,9,,,,"",,"Introduces principles of microeconomics as a framework for making more informed managerial decisions. Includes the analysis of competitive markets with supply and demand, sources of market power and strategic pricing. Provides an introduction to game theory to study how firms compete, anti -trust policy, and how to generate cooperation both within and between firms. Restricted to first-year Sloan MBA students.",,,,,Y,,,,,"A. Bonatti",,"http://student.mit.edu/catalog/m15a.html#15.010"
"15.011","Economic Analysis for Business Decisions","G",4,0,5,9,,,,"",,"Introduces principles of microeconomics as a framework for making more informed managerial decisions. Includes the analysis of competitive markets with supply and demand, sources of market power and strategic pricing. Provides an introduction to game theory to study how firms compete, anti-trust policy, and how to generate cooperation both within and between firms. Expectations and evaluation criteria differ for students taking graduate version; consult syllabus or instructor for specific details. Intended for non-Sloan graduate students.",,,,,Y,,,,,,,"http://student.mit.edu/catalog/m15a.html#15.011"
"15.0111","Economic Analysis for Business Decisions","U",4,0,5,9,,,,"",,"Introduces principles of microeconomics as a framework for making more informed managerial decisions. Includes the analysis of competitive markets with supply and demand, sources of market power and strategic pricing. Provides an introduction to game theory to study how firms compete, anti-trust policy, and how to generate cooperation both within and between firms. Expectations and evaluation criteria differ for students taking graduate version; consult syllabus or instructor for specific details.",,"15.011",,,Y,,,,,"J. Denrell",,"http://student.mit.edu/catalog/m15a.html#15.0111"
"15.012","Applied Macro- and International Economics","G",4,0,2,6,,,,"",,"Uses case studies to investigate the macroeconomic environment in which firms operate. Subject develops the basic tools of macro and international economics: monetary and fiscal policy, growth theory and exchange rates. Discusses recent emerging market and financial crises, examining their causes, how best to address them, and how to prevent them from recurring in the future. Evaluates different strategies of economic development, including an understanding of growth and development and the role of debt and foreign aid.",,,,,,,Y,,,"R. Rigobon, C. Steinwender","Lecture,E51-145/MWF/0/1-2.30,E51-315/MWF/0/10-11.30,E51-145/MWF/0/2.30-4","http://student.mit.edu/catalog/m15a.html#15.012"
"15.013","Industrial Economics for Strategic Decisions","G",3,0,9,12,,,,"15.010,15.011",,"Applies principles of industrial economics most relevant for corporate strategy to analysis of particular industries. Topics include market structure and its determinants; rational strategic behavior in small numbers situations; strategies for price and nonprice competition; dynamic pricing, output, and advertising decisions; entry and entry deterrence; competition with network externalities; investments under uncertainty; R&D and patent licensing; and the growth and evolution of industries.",,,,,Y,,,,,"R. Pindyck",,"http://student.mit.edu/catalog/m15a.html#15.013"
"15.014","Applied Macro- and International Economics II","G",4,0,2,6,,,,"15.012,15.015",,"Establishes understanding of the development processes of societies and economies. Studies several dimensions of sustainability (environmental, social, political, institutional, economy, organizational, relational, and personal) and the balance among them. Explores the basics of governmental intervention, focusing on areas such as the judicial system, environment, social security, and health. Builds skills to determine what type of policy is most appropriate. Considers implications of new technologies on the financial sector: internationalization of currencies, mobile payment systems, and cryptocurrencies. Discusses the institutional framework to ensure choices are sustainable across all dimensions and applications.",,,,,,,Y,,,"R. Rigobon","Lecture,E51-315/MWF/0/8.30-10,E51-315/MWF/0/10-11.30","http://student.mit.edu/catalog/m15a.html#15.014"
"15.015","Macro and International Economics","G",2,0,4,6,,,,"Permission of instructor",,"Focuses on the policy and economic environment of firms. Subject divided in two parts: study of the closed economy and how monetary and fiscal policy interacts with employment, GNP, inflation, and interest rates; and study of the open economy with discussion of recent financial and currency crises in developed and emerging markets. Restricted to Sloan Fellows.",,,,,Y,,,,,"A. Cavallo",,"http://student.mit.edu/catalog/m15a.html#15.015"
"15.017","Planning, Policy, and Technology for Energy Access in Developing Countries","G",3,0,9,12,,,,"",,"Introduces students to the complex challenges of providing universal energy access in developing countries. Examines the technical, political, and social trade-offs inherent in designing energy solutions that can ensure universal access, particularly for very poor, sometimes remote communities. Discusses several aspects of energy poverty including electrification, heating, and cooking, and reviews the range of technologies being developed to meet these needs. Students make extensive use of optimization models to plan on- and off-grid energy systems, and discover how to use these models within the existing social, political, regulatory, and financial constraints.",,,,"2017-2018",,,Y,,,"I. Perez-Arriaga, R. Stoner, Y. Borofsky",,"http://student.mit.edu/catalog/m15a.html#15.017"
